,Release Genre,Release Sub-Genre,Search Format,Search Week,Search Category,Release URL,Scrape Date,Release Title,Artist Name,Artist Location,Release Date,Tags,Track Info,All Lyrics,Number of Tracks,Number of Fans
111,rock,all,all,this week,top,https://theuglykings.bandcamp.com/album/of-sins-deluxe,2021-08-18,Of Sins (Deluxe),The Ugly Kings,"Melbourne, Australia",2020-11-13,"['hard rock', 'rock', 'rock & roll', 'alternative rock', 'blues', 'blues rock', 'desert rock', 'eclectic', 'fuzz rock', 'garage rock', 'heavy blues', 'stoner rock', 'Melbourne']","[{'Track Title': 'Devil Heart - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '03:17'}, {'Track Title': 'Goodbye (feat. Devil Electric) - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:32'}, {'Track Title': 'Smith Street Paranoia - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '03:56'}, {'Track Title': 'Control Freak - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '02:54'}, {'Track Title': 'Start the Fire - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '03:07'}, {'Track Title': 'Of Sins - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '04:24'}, {'Track Title': 'Wicked Witch of Wonder - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '03:22'}, {'Track Title': 'Out of Time - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '04:09'}, {'Track Title': 'Leave Me Alone - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '01:53'}, {'Track Title': 'Nobody But Me - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '02:05'}, {'Track Title': 'Last Night Stand - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '03:33'}, {'Track Title': 'Stand in Line - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '02:48'}, {'Track Title': 'Red Horizon - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': '02:20'}, {'Track Title': 'Cold to the Bone - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': '04:35'}, {'Track Title': 'Little Birdy Told Me - Of Sins Deluxe', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': '04:10'}]",N/A,15,>1000
112,rock,all,all,this week,top,https://mydeadgirlfriend.bandcamp.com/album/hades-the-nine-stages-of-change-at-the-deceased-remains,2021-08-18,Hades (The Nine Stages Of Change At The Deceased Remains),死んだ僕の彼女,"Tokyo, Japan",2015-06-03,"[' dream pop', 'rock', 'shoegaze', 'Japan']","[{'Track Title': '彼女が冷たく笑ったら (Prologue to the Nine Stages of Change at the Deceased Remains)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:34'}, {'Track Title': '手を振って', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:47'}, {'Track Title': 'Hades in the Dead of Winter', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:31'}, {'Track Title': 'Danke', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '04:32'}, {'Track Title': 'Hong Kong Police', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:01'}, {'Track Title': 'I Think About Mary Poppins', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '06:36'}, {'Track Title': 'Incarnation of Pessimism', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '04:56'}, {'Track Title': '彼女が暑くて腐ったら', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '04:30'}, {'Track Title': 'Yurikago Kara Hakaba Made', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:44'}, {'Track Title': '吐く息 (The Last Stage Of Change At The Deceased Remains)', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '06:29'}]",N/A,10,>1000
113,rock,all,all,this week,new,https://bluemacawmusic.bandcamp.com/album/the-digital-age,2021-08-18,The Digital Age,Blue Macaw,"Bremerhaven, Germany",2021-08-17,"['rock', 'classical', 'electronic', 'folk acoustic', 'folk rock', 'progressive rock', 'Bremerhaven']","[{'Track Title': 'Get me off', 'Track Lyrics': ""Get me off!\n\nGet me off.\nI spend way too much time in here.\nI want to be in real life,\nbut it's the state of things.\n\nWhen you're bored,\nand when you have five minutes free,\na total mystery\nwhere this time disappears.\n\nIt has me.\nIt has me.\n\nVerbal brawls\nwith people that I cannot see.\nI never meet them on the outside,\nIt gets me down.\nWhy do I bother now?\n\nIt has me.\nIt has me.\n\nI click on articles that make me mad.\nSome shared from my friends will make me sad.\nMost remind me that my morals are flawed.\nI'm in a digital bubble because I am bored.\nI could switch it off but I don't.\nI could make it stop... \nbut I won't.\n\nIt has me.\nIt has me.\n\nGet me off now.\n\nI could switch it off, but I don't.\nI could make it stop, but I won't."", 'Track Number': 1, 'Track Duration': '05:06'}]","
Get me off!

Get me off.
I spend way too much time in here.
I want to be in real life,
but it's the state of things.

When you're bored,
and when you have five minutes free,
a total mystery
where this time disappears.

It has me.
It has me.

Verbal brawls
with people that I cannot see.
I never meet them on the outside,
It gets me down.
Why do I bother now?

It has me.
It has me.

I click on articles that make me mad.
Some shared from my friends will make me sad.
Most remind me that my morals are flawed.
I'm in a digital bubble because I am bored.
I could switch it off but I don't.
I could make it stop... 
but I won't.

It has me.
It has me.

Get me off now.

I could switch it off, but I don't.
I could make it stop, but I won't.",1,0
114,rock,all,all,this week,new,https://pharmakeus.bandcamp.com/album/demos-in-progress,2021-08-18,demos in progress,pharmakos,"Essexville, Michigan",2021-08-18,"['rock', 'ambient', 'experimental', 'metal', 'post-rock', 'prog rock', 'Essexville']","[{'Track Title': 'The Path of Least Existence (demo)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '11:03'}, {'Track Title': 'Methylate (demo)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:26'}, {'Track Title': 'Revival (demo)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:37'}, {'Track Title': 'El (demo)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '10:11'}, {'Track Title': 'Skeptikos (demo)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '11:36'}, {'Track Title': 'Gypsy Moths (demo)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '09:12'}]",N/A,6,0
115,rock,all,all,this week,new,https://danielstelter.bandcamp.com/album/begegnung,2021-08-18,Begegnung,Daniel Stelter,Germany,2020-11-20,"['rock', 'guitar', 'pop', 'Germany']","[{'Track Title': 'Vienna', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:31'}, {'Track Title': 'Á Bientôt (feat. David Orlowsky & Manu Katché)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:45'}, {'Track Title': 'Low', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '02:35'}, {'Track Title': 'Run & Hyde (feat. Cemîl Qoçgîrî, Laith Al-Deen & Manu Katché)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '03:50'}, {'Track Title': 'Hymn (feat. Lulo Reinhardt)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '01:24'}, {'Track Title': 'Strassenstaub (feat. Manu Katché)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '03:22'}, {'Track Title': 'Der Letzte Kuss (feat. Xavier Naidoo)', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '03:59'}, {'Track Title': 'Traps (feat. Manu Katché)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '03:09'}, {'Track Title': 'Fields Of Gold', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:02'}, {'Track Title': 'Begegnung', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '07:17'}, {'Track Title': 'Moon River', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '01:43'}, {'Track Title': 'Nur Mit Dir (feat. Mr. Leu)', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '03:02'}]",N/A,12,0
116,rock,all,all,this week,new,https://thesaturdaybluesproject.bandcamp.com/album/thundering-down,2021-08-18,Thundering Down,The Saturday Blues Project,"Barcelona, Spain",2021-06-25,"['rock', 'blues rock', 'folk rock', 'Barcelona']","[{'Track Title': 'Thundering Down', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:50'}, {'Track Title': 'The Way it Rolls', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:17'}, {'Track Title': ""Slippin' Through My Fingers"", 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:15'}, {'Track Title': 'Vampires', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '04:24'}, {'Track Title': 'Welcome Back To Hell', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '06:59'}, {'Track Title': 'What Do You Do', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '02:17'}, {'Track Title': 'Morphine For The Pain', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '04:30'}, {'Track Title': 'Going Back', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '05:04'}]",N/A,8,0
117,rock,all,all,this week,new,https://rushfestscotland.bandcamp.com/album/tributes-songs-for-neil-vol-1,2021-08-18,TRIBUTES - Songs for Neil Vol.1,RUSHfest Scotland,"Scotland, UK",2020-09-12,"['progressive rock', 'rock', 'prog rock', 'United Kingdom']","[{'Track Title': 'Far Cry - The Macallan Project (Scotland)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '05:20'}, {'Track Title': 'Subdivisions - Jacob Moon (Canada)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:43'}, {'Track Title': 'The Trees - New World Men (Canada)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:36'}, {'Track Title': 'The Garden - Fleesh (Brazil)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '06:57'}, {'Track Title': 'Afterimage - Moving Pictures (Scotland)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '05:44'}, {'Track Title': 'Cinderella Man - Lotus Land (USA)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '04:13'}, {'Track Title': 'The Pass  - The Rush Tribute Project (USA)', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '04:49'}, {'Track Title': ""Nobody's Hero - 3 Snow Dogs (Brazil)"", 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '04:56'}, {'Track Title': 'Marathon (live) - La Villa Strangiato (Italy)', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '06:38'}, {'Track Title': 'Losing It (live) - Clockwork Angels (Scotland)', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '05:44'}, {'Track Title': 'Vital Signs (live) - The Rushians (Netherlands)', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '04:26'}, {'Track Title': 'Between The Wheels (live) - Bravado (England)', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '06:11'}, {'Track Title': 'Closer to the Dave - David King (Motherwell)', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': '03:42'}, {'Track Title': 'Time Stand Still - Far & Near (UK)', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': '05:11'}]",N/A,14,2
118,rock,all,all,this week,new,https://remotekontrol1.bandcamp.com/album/remote-kontrol,2021-08-18,Remote Kontrol,Remote Kontrol,"Belfast, UK",2021-09-03,"['rock', 'rockabilly', 'country pop rock', 'country rock', 'pop', 'pop punk rock', 'psychobilly punk', 'rock and roll', 'Belfast']","[{'Track Title': 'Big Black Dog', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:12'}, {'Track Title': 'Cuts So Deep', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '02:24'}, {'Track Title': 'Good Ol Rock N Roll (Rockabilly Girl)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '02:42'}, {'Track Title': 'Some Girls', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '03:06'}]",N/A,4,0
119,rock,all,all,this week,new,https://thebergh.bandcamp.com/album/en-ber-ttelse-om-tv-rymdfarkoster,2021-08-18,EN BERÄTTELSE OM TVÅ RYMDFARKOSTER,The Bergh,Sweden,2021-08-17,"['rock', 'numbers', 'proto', 'Sweden']","[{'Track Title': 'GE MIG EN ROCK MED ROLL I', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '02:56'}, {'Track Title': 'Psuchuc Mup uf thu Unuvursu', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '08:48'}]",N/A,2,0
120,rock,all,all,this week,new,https://isaacmoon.bandcamp.com/album/sonic-voodoo,2021-08-18,SONIC VOODOO,Isaac moon,Philippines,2021-08-16,"['rock', 'ambient rock', 'space rock', 'Philippines']","[{'Track Title': 'ASTRO DRIFTER', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '05:03'}, {'Track Title': 'MICRODROP', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '06:40'}, {'Track Title': 'FLOWPIN', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '08:05'}]",N/A,3,1
121,rock,all,all,this week,new,https://timonicheff.bandcamp.com/album/the-best-2011-2021,2021-08-18,The Best (2011-2021),тимоничев,"Bryansk, Russia",2021-08-10,"['rock', 'acoustic', 'alternative', 'bedroom pop', 'indie', 'instrumental', 'lo-fi', 'Bryansk']","[{'Track Title': 'Scherzo', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '01:29'}, {'Track Title': 'Мокрая газета (New Europeans cover)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:28'}, {'Track Title': 'Уязвимость', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '08:19'}, {'Track Title': 'Schwarzwald', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '03:18'}, {'Track Title': 'Пески (Plastika cover)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:02'}, {'Track Title': 'Глаза', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '01:51'}, {'Track Title': 'Circles', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '02:09'}, {'Track Title': 'Ещё Мысли (А.Заев cover)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '02:37'}, {'Track Title': 'Легко', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '02:28'}, {'Track Title': 'Good Morning (Ot.Sebya cover)', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:01'}]",N/A,10,0
122,rock,all,all,this week,new,https://kuunatic.bandcamp.com/album/gate-of-kl-na,2021-08-18,Gate of Klüna,KUUNATIC,"Tokyo, Japan",2021-10-29,"['experimental', 'rock', 'dreamy', 'prog rock', 'psychedelic rock', 'tribal', 'Tokyo']","[{'Track Title': 'Dewbow', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Desert Empress Pt. 1', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Desert Empress Pt. 2', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Full Moon Spree', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Tītián', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:38'}, {'Track Title': 'Lava Naksh', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': ""Raven's War"", 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Para Bennyà', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}]",N/A,8,6
123,rock,all,all,this week,new,https://swango.bandcamp.com/album/street-sweeper-b-w-holy-hell,2021-08-18,Street Sweeper b/w Holy Hell,SWANGO,"Charleston, Illinois",2021-08-18,"['rock', 'Charleston']","[{'Track Title': 'Street Sweeper', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '01:51'}, {'Track Title': 'Holy Hell', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '01:52'}]",N/A,2,0
124,rock,all,all,this week,new,https://piranhamusicpl.bandcamp.com/album/taxi-caveman,2021-08-18,Taxi Caveman,Taxi Caveman,"Torun, Poland",2021-08-27,"['rock', 'desert rock', 'fuzz', 'proto-doom', 'proto-metal', 'psychedelic', 'stoner metal', 'stoner rock', 'Torun']","[{'Track Title': 'Building With Fire', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'I, The Witch', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:26'}, {'Track Title': 'Prisoner', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Asteroid', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': '426', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '03:53'}, {'Track Title': 'Empire of the Sun', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}]",N/A,6,1
